id,location,fault_severity,severity_type,resource_type,event_count,unique_event_count,log_feature_count,unique_log_features,total_log_volume,mean_log_volume,max_log_volume,min_log_volume,date
7367,location 962,1,severity_type 1,resource_type 8,2,2,2,2,6,3.0,4,2,2025-05-14
14803,location 208,0,severity_type 2,resource_type 2,2,2,3,3,3,1.0,1,1,2025-02-06
18080,location 122,0,severity_type 2,resource_type 2,2,2,10,10,19,1.9,3,1,2025-07-07
3371,location 882,0,severity_type 2,resource_type 8,1,1,2,2,2,1.0,1,1,2025-03-01
9147,location 834,0,severity_type 1,resource_type 8,2,2,3,3,20,6.666666666666667,16,2,2025-01-06
871,location 386,1,severity_type 2,resource_type 2,2,2,4,4,44,11.0,22,2,2025-02-18
7838,location 584,0,severity_type 1,resource_type 8,1,1,2,2,13,6.5,7,6,2025-06-13
2644,location 613,1,severity_type 1,resource_type 8,2,2,2,2,20,10.0,18,2,2025-12-15
8220,location 845,1,severity_type 2,resource_type 8,1,1,2,2,16,8.0,14,2,2025-03-30
16007,location 896,0,severity_type 4,resource_type 2,1,1,1,1,1,1.0,1,1,2025-04-14
10655,location 568,1,severity_type 1,resource_type 2,1,1,2,2,2,1.0,1,1,2025-03-30
7698,location 794,0,severity_type 1,resource_type 8,3,3,3,3,6,2.0,2,2,2025-05-10
5630,location 380,0,severity_type 1,resource_type 2,2,2,4,4,24,6.0,8,1,2025-09-19
4280,location 460,1,severity_type 2,resource_type 2,2,2,2,2,6,3.0,3,3,2025-04-28
3260,location 95,1,severity_type 2,resource_type 2,2,2,2,2,4,2.0,2,2,2025-08-29
14556,location 318,0,severity_type 1,resource_type 2,2,2,2,2,2,1.0,1,1,2025-11-24
16549,location 943,1,severity_type 2,resource_type 8,1,1,2,2,2,1.0,1,1,2025-12-12
16056,location 100,0,severity_type 2,resource_type 2,2,2,4,4,5,1.25,2,1,2025-07-25
3428,location 472,0,severity_type 1,resource_type 2,2,2,5,5,5,1.0,1,1,2025-09-18
7747,location 393,1,severity_type 2,resource_type 2,2,2,2,2,2,1.0,1,1,2025-12-02
15013,location 821,0,severity_type 2,resource_type 8,1,1,3,3,18,6.0,10,2,2025-10-15
14431,location 894,1,severity_type 1,resource_type 2,3,3,5,5,35,7.0,15,1,2025-04-20
13645,location 921,0,severity_type 2,resource_type 8,1,1,1,1,4,4.0,4,4,2025-02-18
12982,location 74,1,severity_type 4,resource_type 3,1,1,2,2,2,1.0,1,1,2025-02-11
2635,location 16,0,severity_type 1,resource_type 8,1,1,1,1,1,1.0,1,1,2025-11-18
1976,location 460,0,severity_type 2,resource_type 2,2,2,6,6,12,2.0,3,1,2025-07-23
12560,location 155,0,severity_type 2,resource_type 2,2,2,2,2,20,10.0,14,6,2025-04-19
952,location 13,0,severity_type 1,resource_type 8,2,2,4,4,14,3.5,11,1,2025-05-07
13377,location 242,0,severity_type 2,resource_type 2,2,2,6,6,224,37.333333333333336,47,30,2025-04-13
16889,location 723,1,severity_type 1,resource_type 8,1,1,1,1,1,1.0,1,1,2025-10-20
12132,location 157,0,severity_type 2,resource_type 2,2,2,2,2,7,3.5,4,3,2025-08-12
3531,location 691,0,severity_type 2,resource_type 8,2,2,2,2,13,6.5,8,5,2025-11-17
13722,location 756,1,severity_type 1,resource_type 8,1,1,2,2,8,4.0,4,4,2025-04-21
10542,location 760,1,severity_type 1,resource_type 8,2,2,3,3,14,4.666666666666667,7,1,2025-06-22
17866,location 128,0,severity_type 2,resource_type 2,2,2,7,7,23,3.2857142857142856,5,1,2025-02-14
4401,location 802,1,severity_type 1,resource_type 6,4,4,6,6,6,1.0,1,1,2025-12-21
6089,location 846,2,severity_type 2,resource_type 8,1,1,2,2,20,10.0,14,6,2025-07-06
10224,location 13,0,severity_type 4,resource_type 7,1,1,1,1,2,2.0,2,2,2025-07-21
3229,location 984,0,severity_type 1,resource_type 6,2,2,4,4,6,1.5,2,1,2025-05-31
9956,location 477,0,severity_type 2,resource_type 2,2,2,6,6,152,25.33333333333333,52,1,2025-04-09
7635,location 925,0,severity_type 1,resource_type 8,1,1,2,2,6,3.0,5,1,2025-12-13
8090,location 946,0,severity_type 2,resource_type 8,1,1,1,1,2,2.0,2,2,2025-06-28
10696,location 1014,1,severity_type 1,resource_type 4,2,2,3,3,28,9.333333333333334,13,6,2025-09-04
17475,location 856,1,severity_type 1,resource_type 8,3,3,4,4,4,1.0,1,1,2025-01-14
16897,location 244,0,severity_type 2,resource_type 2,2,2,2,2,73,36.5,37,36,2025-04-11
6957,location 1063,0,severity_type 2,resource_type 8,1,1,1,1,1,1.0,1,1,2025-10-21
928,location 836,0,severity_type 1,resource_type 8,1,1,2,2,99,49.5,50,49,2025-02-02
14430,location 135,0,severity_type 2,resource_type 2,2,2,6,6,38,6.333333333333333,17,1,2025-02-07
14271,location 895,1,severity_type 1,resource_type 2,3,3,6,6,35,5.833333333333333,10,1,2025-10-23
2134,location 915,1,severity_type 1,resource_type 8,1,1,2,2,2,1.0,1,1,2025-04-23
4883,location 415,1,severity_type 2,resource_type 2,2,2,4,4,4,1.0,1,1,2025-04-10
14166,location 1033,0,severity_type 2,resource_type 8,1,1,1,1,2,2.0,2,2,2025-07-26
9215,location 909,0,severity_type 2,resource_type 8,1,1,1,1,2,2.0,2,2,2025-03-13
11633,location 139,1,severity_type 2,resource_type 2,2,2,2,2,4,2.0,2,2,2025-01-16
687,location 638,2,severity_type 1,resource_type 2,2,2,4,4,18,4.5,5,4,2025-01-02
5401,location 1107,2,severity_type 1,resource_type 8,2,2,4,4,239,59.75,186,9,2025-01-29
9121,location 627,1,severity_type 2,resource_type 7,3,3,4,4,10,2.5,5,1,2025-02-27
18358,location 73,1,severity_type 1,resource_type 9,5,5,9,9,27,3.0,8,1,2025-09-12
8783,location 898,0,severity_type 1,resource_type 2,1,1,1,1,176,176.0,176,176,2025-04-19
1729,location 462,0,severity_type 1,resource_type 2,4,4,8,8,11,1.375,2,1,2025-01-27
5317,location 518,0,severity_type 1,resource_type 8,1,1,1,1,1,1.0,1,1,2025-01-06
10902,location 1008,0,severity_type 1,resource_type 8,2,2,2,2,14,7.0,8,6,2025-06-24
16304,location 704,2,severity_type 1,resource_type 2,2,2,4,4,41,10.25,28,1,2025-11-03
14286,location 849,0,severity_type 1,resource_type 8,1,1,2,2,2,1.0,1,1,2025-05-04
16051,location 1061,2,severity_type 2,resource_type 8,1,1,2,2,22,11.0,16,6,2025-01-24
13500,location 520,0,severity_type 2,resource_type 2,2,2,3,3,15,5.0,6,3,2025-03-25
6408,location 495,0,severity_type 2,resource_type 2,2,2,14,14,480,34.285714285714285,88,1,2025-07-02
7198,location 794,1,severity_type 1,resource_type 8,3,3,4,4,9,2.25,3,1,2025-03-10
12079,location 668,2,severity_type 1,resource_type 8,1,1,5,5,44,8.8,20,1,2025-12-24
13621,location 895,0,severity_type 4,resource_type 2,1,1,1,1,2,2.0,2,2,2025-10-06
6709,location 684,1,severity_type 2,resource_type 8,1,1,2,2,12,6.0,6,6,2025-05-06
9689,location 126,0,severity_type 2,resource_type 2,2,2,7,7,51,7.285714285714286,12,1,2025-12-14
9251,location 335,1,severity_type 1,resource_type 8,3,3,8,8,9,1.125,2,1,2025-04-29
12909,location 84,1,severity_type 4,resource_type 3,1,1,3,3,3,1.0,1,1,2025-02-21
10183,location 814,0,severity_type 2,resource_type 8,1,1,2,2,13,6.5,11,2,2025-12-09
14041,location 714,0,severity_type 1,resource_type 6,2,2,4,4,10,2.5,4,2,2025-12-17
8287,location 320,1,severity_type 2,resource_type 2,2,2,2,2,4,2.0,2,2,2025-04-25
7999,location 885,0,severity_type 2,resource_type 8,1,1,2,2,9,4.5,8,1,2025-08-06
7085,location 760,0,severity_type 4,resource_type 2,1,1,2,2,14,7.0,7,7,2025-03-05
17738,location 705,0,severity_type 1,resource_type 8,1,1,1,1,1,1.0,1,1,2025-08-23
7345,location 465,0,severity_type 2,resource_type 2,2,2,2,2,116,58.0,61,55,2025-09-09
1809,location 291,0,severity_type 2,resource_type 2,2,2,2,2,2,1.0,1,1,2025-09-17
4622,location 816,0,severity_type 1,resource_type 8,1,1,1,1,2,2.0,2,2,2025-07-27
12975,location 471,0,severity_type 2,resource_type 2,2,2,6,6,97,16.166666666666668,32,10,2025-09-15
1433,location 270,0,severity_type 2,resource_type 2,2,2,2,2,16,8.0,8,8,2025-07-22
13118,location 290,1,severity_type 2,resource_type 2,2,2,2,2,2,1.0,1,1,2025-10-27
265,location 831,0,severity_type 4,resource_type 8,1,1,2,2,3,1.5,2,1,2025-03-07
6914,location 1,0,severity_type 1,resource_type 8,2,2,1,1,11,11.0,11,11,2025-06-26
9489,location 644,0,severity_type 1,resource_type 2,3,3,6,6,26,4.333333333333333,5,4,2025-06-01
11235,location 530,1,severity_type 1,resource_type 2,2,2,2,2,2,1.0,1,1,2025-07-14
3028,location 488,0,severity_type 2,resource_type 2,2,2,2,2,53,26.5,30,23,2025-02-21
1064,location 976,2,severity_type 1,resource_type 8,2,2,4,4,34,8.5,22,1,2025-04-29
14287,location 870,0,severity_type 1,resource_type 2,1,1,1,1,1,1.0,1,1,2025-12-15
16990,location 894,2,severity_type 1,resource_type 2,3,3,6,6,206,34.333333333333336,42,2,2025-02-08
8229,location 891,0,severity_type 1,resource_type 8,1,1,2,2,30,15.0,20,10,2025-08-20
6782,location 296,1,severity_type 1,resource_type 2,2,2,3,3,3,1.0,1,1,2025-08-31
714,location 9,0,severity_type 1,resource_type 8,2,2,2,2,5,2.5,3,2,2025-06-23
7292,location 653,0,severity_type 1,resource_type 8,2,2,3,3,18,6.0,12,3,2025-01-13
9098,location 709,0,severity_type 2,resource_type 8,1,1,2,2,4,2.0,2,2,2025-01-13
1887,location 326,1,severity_type 2,resource_type 2,2,2,2,2,4,2.0,2,2,2025-04-11
5844,location 763,0,severity_type 2,resource_type 8,1,1,1,1,48,48.0,48,48,2025-02-07
4930,location 91,0,severity_type 4,resource_type 2,1,1,2,2,4,2.0,3,1,2025-02-04
8333,location 798,2,severity_type 2,resource_type 8,1,1,2,2,18,9.0,14,4,2025-02-28
5711,location 808,0,severity_type 1,resource_type 8,2,2,4,4,34,8.5,21,2,2025-03-11
11654,location 607,1,severity_type 2,resource_type 4,2,2,1,1,2,2.0,2,2,2025-11-03
10138,location 485,0,severity_type 2,resource_type 2,2,2,4,4,5,1.25,2,1,2025-08-22
17411,location 557,0,severity_type 1,resource_type 2,1,1,2,2,4,2.0,2,2,2025-01-12
17193,location 1048,0,severity_type 1,resource_type 8,1,1,2,2,2,1.0,1,1,2025-08-18
2382,location 856,1,severity_type 1,resource_type 6,2,2,3,3,5,1.6666666666666667,2,1,2025-02-19
12202,location 810,1,severity_type 2,resource_type 8,1,1,2,2,50,25.0,34,16,2025-06-03
1829,location 240,0,severity_type 4,resource_type 2,1,1,2,2,4,2.0,2,2,2025-01-14
8196,location 373,0,severity_type 2,resource_type 2,2,2,4,4,214,53.5,70,38,2025-02-02
12108,location 1086,0,severity_type 2,resource_type 8,1,1,1,1,14,14.0,14,14,2025-02-18
6731,location 494,0,severity_type 4,resource_type 2,1,1,1,1,1,1.0,1,1,2025-06-08
5957,location 135,0,severity_type 1,resource_type 2,3,3,6,6,6,1.0,1,1,2025-06-19
18147,location 809,0,severity_type 1,resource_type 8,2,2,2,2,7,3.5,4,3,2025-05-09
4542,location 242,0,severity_type 2,resource_type 2,2,2,6,6,162,27.0,33,17,2025-08-15
2208,location 1086,2,severity_type 2,resource_type 8,1,1,2,2,13,6.5,8,5,2025-09-20
7495,location 118,0,severity_type 2,resource_type 2,2,2,2,2,42,21.0,22,20,2025-09-23
1077,location 318,0,severity_type 2,resource_type 2,2,2,2,2,6,3.0,3,3,2025-07-31
3003,location 943,1,severity_type 1,resource_type 8,1,1,1,1,1,1.0,1,1,2025-07-19
139,location 474,0,severity_type 2,resource_type 2,2,2,6,6,15,2.5,4,1,2025-06-29
5733,location 798,0,severity_type 2,resource_type 8,1,1,1,1,32,32.0,32,32,2025-03-28
7412,location 480,0,severity_type 2,resource_type 2,2,2,4,4,125,31.25,35,28,2025-06-27
13755,location 834,0,severity_type 2,resource_type 8,1,1,4,4,20,5.0,10,2,2025-01-04
17071,location 1014,0,severity_type 4,resource_type 7,1,1,2,2,2,1.0,1,1,2025-12-19
15410,location 816,0,severity_type 1,resource_type 2,6,6,8,8,11,1.375,2,1,2025-05-16
8531,location 508,0,severity_type 2,resource_type 2,1,1,1,1,1,1.0,1,1,2025-10-04
12010,location 405,1,severity_type 2,resource_type 2,2,2,2,2,2,1.0,1,1,2025-12-16
17569,location 793,0,severity_type 2,resource_type 8,1,1,2,2,4,2.0,3,1,2025-07-01
5835,location 938,1,severity_type 1,resource_type 8,1,1,4,4,6,1.5,2,1,2025-11-11
1603,location 737,0,severity_type 2,resource_type 8,1,1,2,2,3,1.5,2,1,2025-06-24
3894,location 1052,0,severity_type 1,resource_type 2,3,3,3,3,20,6.666666666666667,11,4,2025-02-18
15176,location 1100,2,severity_type 1,resource_type 8,2,2,4,4,67,16.75,39,3,2025-01-10
7561,location 33,0,severity_type 4,resource_type 3,1,1,4,4,19,4.75,10,1,2025-02-19
13273,location 1010,1,severity_type 2,resource_type 8,1,1,2,2,6,3.0,4,2,2025-12-11
7155,location 989,1,severity_type 1,resource_type 8,1,1,2,2,3,1.5,2,1,2025-06-23
14336,location 1106,1,severity_type 2,resource_type 8,1,1,2,2,2,1.0,1,1,2025-04-27
1225,location 1033,1,severity_type 1,resource_type 8,1,1,2,2,4,2.0,2,2,2025-06-12
6798,location 638,2,severity_type 1,resource_type 2,2,2,4,4,28,7.0,10,4,2025-04-04
13838,location 1007,0,severity_type 1,resource_type 8,2,2,2,2,9,4.5,6,3,2025-11-14
16301,location 380,0,severity_type 2,resource_type 2,2,2,2,2,8,4.0,7,1,2025-12-31
10522,location 378,0,severity_type 2,resource_type 2,2,2,2,2,5,2.5,3,2,2025-01-31
9350,location 1111,1,severity_type 1,resource_type 8,1,1,3,3,4,1.3333333333333333,2,1,2025-09-20
14288,location 125,0,severity_type 2,resource_type 2,2,2,6,6,16,2.6666666666666665,3,2,2025-05-03
8496,location 460,1,severity_type 2,resource_type 2,2,2,2,2,7,3.5,6,1,2025-01-18
7976,location 144,1,severity_type 2,resource_type 2,2,2,2,2,3,1.5,2,1,2025-12-03
6691,location 644,1,severity_type 1,resource_type 2,2,2,4,4,8,2.0,3,1,2025-01-23
13046,location 845,1,severity_type 2,resource_type 8,1,1,2,2,23,11.5,20,3,2025-03-17
17991,location 430,0,severity_type 2,resource_type 2,2,2,2,2,10,5.0,5,5,2025-01-10
8063,location 944,1,severity_type 1,resource_type 8,1,1,1,1,2,2.0,2,2,2025-06-22
14890,location 760,0,severity_type 1,resource_type 8,1,1,2,2,9,4.5,6,3,2025-08-07
7432,location 1061,2,severity_type 1,resource_type 8,2,2,4,4,57,14.25,28,5,2025-04-28
2348,location 615,0,severity_type 2,resource_type 8,1,1,1,1,2,2.0,2,2,2025-01-27
4736,location 244,0,severity_type 2,resource_type 2,2,2,2,2,54,27.0,29,25,2025-02-12
5098,location 902,0,severity_type 2,resource_type 8,2,2,2,2,3,1.5,2,1,2025-12-07
4357,location 891,0,severity_type 1,resource_type 8,1,1,2,2,12,6.0,7,5,2025-10-22
1367,location 808,0,severity_type 1,resource_type 8,2,2,2,2,12,6.0,6,6,2025-12-08
9480,location 989,2,severity_type 1,resource_type 8,1,1,2,2,40,20.0,21,19,2025-07-13
16087,location 141,0,severity_type 2,resource_type 2,2,2,6,6,6,1.0,1,1,2025-07-19
14487,location 763,0,severity_type 1,resource_type 8,2,2,4,4,48,12.0,23,2,2025-10-14
2488,location 133,0,severity_type 2,resource_type 2,2,2,5,5,11,2.2,3,1,2025-08-14
2233,location 839,1,severity_type 1,resource_type 8,1,1,1,1,3,3.0,3,3,2025-06-09
5418,location 538,1,severity_type 1,resource_type 8,1,1,2,2,4,2.0,2,2,2025-04-17
5950,location 984,1,severity_type 1,resource_type 6,1,1,1,1,1,1.0,1,1,2025-06-27
11295,location 643,1,severity_type 1,resource_type 2,1,1,1,1,1,1.0,1,1,2025-01-24
853,location 159,0,severity_type 2,resource_type 2,2,2,2,2,32,16.0,16,16,2025-03-12
17202,location 1054,0,severity_type 1,resource_type 8,1,1,2,2,8,4.0,5,3,2025-09-27
13421,location 413,0,severity_type 1,resource_type 8,1,1,1,1,1,1.0,1,1,2025-11-13
2250,location 1,0,severity_type 1,resource_type 8,2,2,2,2,5,2.5,3,2,2025-02-07
555,location 834,0,severity_type 2,resource_type 8,1,1,2,2,38,19.0,27,11,2025-02-05
15294,location 600,0,severity_type 1,resource_type 8,2,2,2,2,25,12.5,20,5,2025-02-01
9632,location 1112,2,severity_type 1,resource_type 8,1,1,8,8,50,6.25,18,1,2025-10-16
2224,location 1099,1,severity_type 1,resource_type 8,1,1,2,2,21,10.5,12,9,2025-04-24
9909,location 389,0,severity_type 2,resource_type 2,2,2,2,2,2,1.0,1,1,2025-04-30
9730,location 1100,1,severity_type 1,resource_type 8,2,2,3,3,54,18.0,50,1,2025-01-05
9617,location 91,0,severity_type 2,resource_type 2,2,2,4,4,4,1.0,1,1,2025-12-21
16268,location 837,1,severity_type 1,resource_type 2,5,5,6,6,9,1.5,2,1,2025-06-08
12532,location 915,2,severity_type 1,resource_type 8,1,1,2,2,11,5.5,10,1,2025-10-19
3832,location 519,0,severity_type 2,resource_type 2,2,2,6,6,8,1.3333333333333333,2,1,2025-09-16
1971,location 79,1,severity_type 1,resource_type 3,4,4,5,5,9,1.8,4,1,2025-02-21
7978,location 1025,0,severity_type 1,resource_type 2,1,1,2,2,2,1.0,1,1,2025-10-20
15634,location 471,0,severity_type 2,resource_type 2,2,2,3,3,170,56.66666666666666,103,1,2025-07-20
360,location 834,2,severity_type 2,resource_type 8,1,1,2,2,14,7.0,8,6,2025-08-09
4965,location 476,0,severity_type 2,resource_type 2,2,2,3,3,57,19.0,33,5,2025-03-15
5823,location 460,1,severity_type 2,resource_type 2,2,2,6,6,15,2.5,6,1,2025-11-06
6720,location 878,0,severity_type 1,resource_type 8,1,1,1,1,4,4.0,4,4,2025-12-07
11430,location 135,0,severity_type 1,resource_type 2,3,3,5,5,27,5.4,12,1,2025-05-29
15572,location 691,1,severity_type 2,resource_type 7,3,3,4,4,19,4.75,10,1,2025-02-03
5933,location 878,0,severity_type 1,resource_type 8,1,1,3,3,8,2.6666666666666665,4,1,2025-11-06
16579,location 535,0,severity_type 5,resource_type 3,1,1,3,3,6,2.0,4,1,2025-11-20
6723,location 500,0,severity_type 2,resource_type 2,2,2,2,2,3,1.5,2,1,2025-07-04
9797,location 891,0,severity_type 1,resource_type 8,1,1,2,2,76,38.0,39,37,2025-07-31
17372,location 127,0,severity_type 2,resource_type 2,2,2,8,8,21,2.625,5,1,2025-03-23
8052,location 704,2,severity_type 1,resource_type 8,2,2,4,4,61,15.25,33,1,2025-01-25
2983,location 676,1,severity_type 1,resource_type 8,2,2,3,3,11,3.6666666666666665,6,1,2025-12-11
3973,location 470,0,severity_type 1,resource_type 2,2,2,3,3,3,1.0,1,1,2025-06-26
15719,location 126,0,severity_type 2,resource_type 2,2,2,7,7,60,8.571428571428571,18,3,2025-04-11
11065,location 810,1,severity_type 1,resource_type 8,3,3,3,3,15,5.0,7,4,2025-09-11
2166,location 707,0,severity_type 2,resource_type 8,1,1,1,1,4,4.0,4,4,2025-01-10
5049,location 846,0,severity_type 2,resource_type 8,1,1,2,2,20,10.0,19,1,2025-01-30
14381,location 652,0,severity_type 2,resource_type 8,1,1,1,1,1,1.0,1,1,2025-03-30
12230,location 166,0,severity_type 2,resource_type 2,2,2,5,5,5,1.0,1,1,2025-06-14
18230,location 931,0,severity_type 2,resource_type 8,1,1,2,2,10,5.0,9,1,2025-05-14
13836,location 107,1,severity_type 2,resource_type 2,2,2,5,5,5,1.0,1,1,2025-03-10
11474,location 533,0,severity_type 1,resource_type 8,2,2,4,4,15,3.75,8,1,2025-05-09
17135,location 1044,0,severity_type 2,resource_type 8,1,1,2,2,2,1.0,1,1,2025-05-02
5184,location 1018,1,severity_type 1,resource_type 8,3,3,4,4,5,1.25,2,1,2025-07-11
17301,location 895,1,severity_type 1,resource_type 2,3,3,5,5,18,3.6,4,3,2025-07-25
10590,location 475,0,severity_type 2,resource_type 2,2,2,5,5,27,5.4,12,1,2025-11-19
14040,location 135,0,severity_type 2,resource_type 2,2,2,6,6,46,7.666666666666667,21,1,2025-10-22
5527,location 742,0,severity_type 2,resource_type 8,2,2,1,1,2,2.0,2,2,2025-04-17
69,location 875,1,severity_type 1,resource_type 8,1,1,2,2,4,2.0,2,2,2025-11-26
1284,location 600,0,severity_type 2,resource_type 8,1,1,2,2,14,7.0,9,5,2025-07-10
15406,location 157,0,severity_type 2,resource_type 2,2,2,2,2,5,2.5,3,2,2025-03-10
14294,location 133,0,severity_type 2,resource_type 2,2,2,2,2,2,1.0,1,1,2025-05-05
15367,location 962,1,severity_type 2,resource_type 8,1,1,2,2,29,14.5,19,10,2025-09-28
504,location 798,0,severity_type 1,resource_type 8,2,2,2,2,21,10.5,11,10,2025-10-27
13828,location 812,0,severity_type 1,resource_type 8,1,1,3,3,1222,407.3333333333333,647,1,2025-05-17
5307,location 520,0,severity_type 2,resource_type 2,2,2,3,3,13,4.333333333333333,6,1,2025-02-27
16911,location 882,0,severity_type 2,resource_type 8,1,1,1,1,1,1.0,1,1,2025-03-12
14064,location 380,0,severity_type 1,resource_type 2,3,3,4,4,16,4.0,8,1,2025-02-07
6551,location 810,1,severity_type 2,resource_type 8,1,1,3,3,25,8.333333333333334,20,1,2025-09-13
17519,location 662,0,severity_type 1,resource_type 8,1,1,3,3,3,1.0,1,1,2025-07-03
18021,location 878,0,severity_type 1,resource_type 8,1,1,1,1,1,1.0,1,1,2025-06-14
12418,location 864,1,severity_type 1,resource_type 2,1,1,2,2,4,2.0,2,2,2025-09-03
10663,location 89,0,severity_type 2,resource_type 2,2,2,4,4,212,53.0,89,21,2025-10-30
7027,location 963,0,severity_type 1,resource_type 8,1,1,2,2,44,22.0,35,9,2025-10-18
3896,location 1095,0,severity_type 1,resource_type 6,2,2,2,2,2,1.0,1,1,2025-02-20
14304,location 495,0,severity_type 2,resource_type 2,2,2,14,14,374,26.714285714285715,111,2,2025-08-04
1485,location 702,0,severity_type 1,resource_type 8,1,1,2,2,4,2.0,2,2,2025-11-19
3018,location 891,0,severity_type 1,resource_type 8,1,1,2,2,31,15.5,20,11,2025-10-10
8413,location 493,0,severity_type 2,resource_type 2,2,2,9,9,47,5.222222222222222,11,2,2025-05-01
15975,location 311,1,severity_type 2,resource_type 2,2,2,2,2,4,2.0,2,2,2025-05-24
1416,location 325,0,severity_type 4,resource_type 2,1,1,2,2,2,1.0,1,1,2025-11-21
9114,location 829,0,severity_type 1,resource_type 8,1,1,1,1,1,1.0,1,1,2025-01-12
3272,location 406,1,severity_type 2,resource_type 2,2,2,8,8,8,1.0,1,1,2025-07-11
12988,location 1024,0,severity_type 1,resource_type 8,1,1,2,2,3,1.5,2,1,2025-02-12
12017,location 995,0,severity_type 2,resource_type 8,1,1,3,3,26,8.666666666666666,16,2,2025-11-23
1349,location 1007,0,severity_type 2,resource_type 8,1,1,2,2,4,2.0,3,1,2025-01-15
18442,location 902,1,severity_type 4,resource_type 7,1,1,2,2,2,1.0,1,1,2025-01-09
15548,location 765,0,severity_type 1,resource_type 8,1,1,2,2,3,1.5,2,1,2025-05-01
8658,location 459,0,severity_type 2,resource_type 2,2,2,2,2,2,1.0,1,1,2025-03-15
9404,location 627,1,severity_type 4,resource_type 7,1,1,1,1,2,2.0,2,2,2025-06-30
18122,location 384,0,severity_type 2,resource_type 2,2,2,2,2,18,9.0,9,9,2025-04-20
3996,location 405,0,severity_type 2,resource_type 2,2,2,2,2,16,8.0,10,6,2025-05-11
9463,location 118,0,severity_type 2,resource_type 2,2,2,2,2,27,13.5,14,13,2025-07-26
